date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,year_gregorian,indicator_code,country_iso3,description,ilo_source
2023-01-01,,1402,,participation_rate_irn,40.936,percent of working-age population,ILOSTAT (rplumber.ilo.org),2023,EAP_DWAP_SEX_AGE_RT_A,IRN,Labour force participation rate (LFS),BA:675
2024-01-01,,1403,,participation_rate_irn,40.707,percent of working-age population,ILOSTAT (rplumber.ilo.org),2024,EAP_DWAP_SEX_AGE_RT_A,IRN,Labour force participation rate (LFS),BA:675
1990-01-01,,1369,,participation_rate_tur,56.614,percent of working-age population,ILOSTAT (rplumber.ilo.org),1990,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2000-01-01,,1379,,participation_rate_tur,49.941,percent of working-age population,ILOSTAT (rplumber.ilo.org),2000,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2001-01-01,,1380,,participation_rate_tur,49.814,percent of working-age population,ILOSTAT (rplumber.ilo.org),2001,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2002-01-01,,1381,,participation_rate_tur,49.578,percent of working-age population,ILOSTAT (rplumber.ilo.org),2002,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2003-01-01,,1382,,participation_rate_tur,48.332,percent of working-age population,ILOSTAT (rplumber.ilo.org),2003,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2004-01-01,,1383,,participation_rate_tur,46.308,percent of working-age population,ILOSTAT (rplumber.ilo.org),2004,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2005-01-01,,1384,,participation_rate_tur,46.433,percent of working-age population,ILOSTAT (rplumber.ilo.org),2005,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2006-01-01,,1385,,participation_rate_tur,46.266,percent of working-age population,ILOSTAT (rplumber.ilo.org),2006,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2007-01-01,,1386,,participation_rate_tur,46.234,percent of working-age population,ILOSTAT (rplumber.ilo.org),2007,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2008-01-01,,1387,,participation_rate_tur,46.886,percent of working-age population,ILOSTAT (rplumber.ilo.org),2008,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2009-01-01,,1388,,participation_rate_tur,47.882,percent of working-age population,ILOSTAT (rplumber.ilo.org),2009,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2010-01-01,,1389,,participation_rate_tur,48.801,percent of working-age population,ILOSTAT (rplumber.ilo.org),2010,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2011-01-01,,1390,,participation_rate_tur,49.868,percent of working-age population,ILOSTAT (rplumber.ilo.org),2011,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2012-01-01,,1391,,participation_rate_tur,49.957,percent of working-age population,ILOSTAT (rplumber.ilo.org),2012,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2013-01-01,,1392,,participation_rate_tur,50.839,percent of working-age population,ILOSTAT (rplumber.ilo.org),2013,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2014-01-01,,1393,,participation_rate_tur,50.514,percent of working-age population,ILOSTAT (rplumber.ilo.org),2014,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2015-01-01,,1394,,participation_rate_tur,51.298,percent of working-age population,ILOSTAT (rplumber.ilo.org),2015,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2016-01-01,,1395,,participation_rate_tur,52.001,percent of working-age population,ILOSTAT (rplumber.ilo.org),2016,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2017-01-01,,1396,,participation_rate_tur,52.832,percent of working-age population,ILOSTAT (rplumber.ilo.org),2017,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2018-01-01,,1397,,participation_rate_tur,53.21,percent of working-age population,ILOSTAT (rplumber.ilo.org),2018,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2019-01-01,,1398,,participation_rate_tur,52.952,percent of working-age population,ILOSTAT (rplumber.ilo.org),2019,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2020-01-01,,1399,,participation_rate_tur,49.335,percent of working-age population,ILOSTAT (rplumber.ilo.org),2020,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2021-01-01,,1400,,participation_rate_tur,51.356,percent of working-age population,ILOSTAT (rplumber.ilo.org),2021,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2022-01-01,,1401,,participation_rate_tur,53.084,percent of working-age population,ILOSTAT (rplumber.ilo.org),2022,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2023-01-01,,1402,,participation_rate_tur,53.338,percent of working-age population,ILOSTAT (rplumber.ilo.org),2023,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2024-01-01,,1403,,participation_rate_tur,54.202,percent of working-age population,ILOSTAT (rplumber.ilo.org),2024,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2025-01-01,,1404,,participation_rate_tur,53.517,percent of working-age population,ILOSTAT (rplumber.ilo.org),2025,EAP_DWAP_SEX_AGE_RT_A,TUR,Labour force participation rate (LFS),BA:622
2011-01-01,,1390,,underemployment_rate_egy,9.35,percent of employment,ILOSTAT (rplumber.ilo.org),2011,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2012-01-01,,1391,,underemployment_rate_egy,7.98,percent of employment,ILOSTAT (rplumber.ilo.org),2012,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2013-01-01,,1392,,underemployment_rate_egy,7.32,percent of employment,ILOSTAT (rplumber.ilo.org),2013,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2016-01-01,,1395,,underemployment_rate_egy,1.16,percent of employment,ILOSTAT (rplumber.ilo.org),2016,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2017-01-01,,1396,,underemployment_rate_egy,0.959,percent of employment,ILOSTAT (rplumber.ilo.org),2017,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2018-01-01,,1397,,underemployment_rate_egy,0.559,percent of employment,ILOSTAT (rplumber.ilo.org),2018,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2019-01-01,,1398,,underemployment_rate_egy,0.167,percent of employment,ILOSTAT (rplumber.ilo.org),2019,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2024-01-01,,1403,,underemployment_rate_egy,0.687,percent of employment,ILOSTAT (rplumber.ilo.org),2024,EMP_XTRU_SEX_AGE_RT_A,EGY,Time-related underemployment rate,BA:582
2005-01-01,,1384,,underemployment_rate_irn,6.955,percent of employment,ILOSTAT (rplumber.ilo.org),2005,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2006-01-01,,1385,,underemployment_rate_irn,6.511,percent of employment,ILOSTAT (rplumber.ilo.org),2006,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2007-01-01,,1386,,underemployment_rate_irn,5.825,percent of employment,ILOSTAT (rplumber.ilo.org),2007,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2008-01-01,,1387,,underemployment_rate_irn,6.908,percent of employment,ILOSTAT (rplumber.ilo.org),2008,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2009-01-01,,1388,,underemployment_rate_irn,9.104,percent of employment,ILOSTAT (rplumber.ilo.org),2009,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2010-01-01,,1389,,underemployment_rate_irn,9.804,percent of employment,ILOSTAT (rplumber.ilo.org),2010,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2011-01-01,,1390,,underemployment_rate_irn,7.944,percent of employment,ILOSTAT (rplumber.ilo.org),2011,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2012-01-01,,1391,,underemployment_rate_irn,7.65,percent of employment,ILOSTAT (rplumber.ilo.org),2012,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2013-01-01,,1392,,underemployment_rate_irn,7.48,percent of employment,ILOSTAT (rplumber.ilo.org),2013,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2014-01-01,,1393,,underemployment_rate_irn,7.973,percent of employment,ILOSTAT (rplumber.ilo.org),2014,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2015-01-01,,1394,,underemployment_rate_irn,8.199,percent of employment,ILOSTAT (rplumber.ilo.org),2015,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2016-01-01,,1395,,underemployment_rate_irn,8.731,percent of employment,ILOSTAT (rplumber.ilo.org),2016,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2017-01-01,,1396,,underemployment_rate_irn,16.692,percent of employment,ILOSTAT (rplumber.ilo.org),2017,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2018-01-01,,1397,,underemployment_rate_irn,9.239,percent of employment,ILOSTAT (rplumber.ilo.org),2018,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2019-01-01,,1398,,underemployment_rate_irn,8.557,percent of employment,ILOSTAT (rplumber.ilo.org),2019,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2020-01-01,,1399,,underemployment_rate_irn,9.246,percent of employment,ILOSTAT (rplumber.ilo.org),2020,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2021-01-01,,1400,,underemployment_rate_irn,8.543,percent of employment,ILOSTAT (rplumber.ilo.org),2021,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2022-01-01,,1401,,underemployment_rate_irn,7.449,percent of employment,ILOSTAT (rplumber.ilo.org),2022,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2023-01-01,,1402,,underemployment_rate_irn,6.611,percent of employment,ILOSTAT (rplumber.ilo.org),2023,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2024-01-01,,1403,,underemployment_rate_irn,6.276,percent of employment,ILOSTAT (rplumber.ilo.org),2024,EMP_XTRU_SEX_AGE_RT_A,IRN,Time-related underemployment rate,BA:675
2004-01-01,,1383,,underemployment_rate_tur,1.019,percent of employment,ILOSTAT (rplumber.ilo.org),2004,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2005-01-01,,1384,,underemployment_rate_tur,0.958,percent of employment,ILOSTAT (rplumber.ilo.org),2005,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2006-01-01,,1385,,underemployment_rate_tur,1.291,percent of employment,ILOSTAT (rplumber.ilo.org),2006,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2007-01-01,,1386,,underemployment_rate_tur,1.287,percent of employment,ILOSTAT (rplumber.ilo.org),2007,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2008-01-01,,1387,,underemployment_rate_tur,1.483,percent of employment,ILOSTAT (rplumber.ilo.org),2008,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2009-01-01,,1388,,underemployment_rate_tur,2.362,percent of employment,ILOSTAT (rplumber.ilo.org),2009,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2010-01-01,,1389,,underemployment_rate_tur,2.561,percent of employment,ILOSTAT (rplumber.ilo.org),2010,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2011-01-01,,1390,,underemployment_rate_tur,2.01,percent of employment,ILOSTAT (rplumber.ilo.org),2011,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2012-01-01,,1391,,underemployment_rate_tur,1.603,percent of employment,ILOSTAT (rplumber.ilo.org),2012,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2013-01-01,,1392,,underemployment_rate_tur,1.698,percent of employment,ILOSTAT (rplumber.ilo.org),2013,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2014-01-01,,1393,,underemployment_rate_tur,2.073,percent of employment,ILOSTAT (rplumber.ilo.org),2014,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2015-01-01,,1394,,underemployment_rate_tur,1.622,percent of employment,ILOSTAT (rplumber.ilo.org),2015,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2016-01-01,,1395,,underemployment_rate_tur,1.534,percent of employment,ILOSTAT (rplumber.ilo.org),2016,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2017-01-01,,1396,,underemployment_rate_tur,1.285,percent of employment,ILOSTAT (rplumber.ilo.org),2017,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2018-01-01,,1397,,underemployment_rate_tur,1.163,percent of employment,ILOSTAT (rplumber.ilo.org),2018,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2019-01-01,,1398,,underemployment_rate_tur,1.106,percent of employment,ILOSTAT (rplumber.ilo.org),2019,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2020-01-01,,1399,,underemployment_rate_tur,3.194,percent of employment,ILOSTAT (rplumber.ilo.org),2020,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2021-01-01,,1400,,underemployment_rate_tur,3.966,percent of employment,ILOSTAT (rplumber.ilo.org),2021,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2022-01-01,,1401,,underemployment_rate_tur,3.342,percent of employment,ILOSTAT (rplumber.ilo.org),2022,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2023-01-01,,1402,,underemployment_rate_tur,4.536,percent of employment,ILOSTAT (rplumber.ilo.org),2023,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2024-01-01,,1403,,underemployment_rate_tur,7.027,percent of employment,ILOSTAT (rplumber.ilo.org),2024,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
2025-01-01,,1404,,underemployment_rate_tur,8.753,percent of employment,ILOSTAT (rplumber.ilo.org),2025,EMP_XTRU_SEX_AGE_RT_A,TUR,Time-related underemployment rate,BA:622
1990-01-01,,1369,,unemployment_rate_egy,8.434,percent of labor force,ILOSTAT (rplumber.ilo.org),1990,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1991-01-01,,1370,,unemployment_rate_egy,9.382,percent of labor force,ILOSTAT (rplumber.ilo.org),1991,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1992-01-01,,1371,,unemployment_rate_egy,8.925,percent of labor force,ILOSTAT (rplumber.ilo.org),1992,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1993-01-01,,1372,,unemployment_rate_egy,10.917,percent of labor force,ILOSTAT (rplumber.ilo.org),1993,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1994-01-01,,1373,,unemployment_rate_egy,10.932,percent of labor force,ILOSTAT (rplumber.ilo.org),1994,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1995-01-01,,1374,,unemployment_rate_egy,11.039,percent of labor force,ILOSTAT (rplumber.ilo.org),1995,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1996-01-01,,1375,,unemployment_rate_egy,9.0,percent of labor force,ILOSTAT (rplumber.ilo.org),1996,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),AA:1101
1997-01-01,,1376,,unemployment_rate_egy,8.372,percent of labor force,ILOSTAT (rplumber.ilo.org),1997,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1998-01-01,,1377,,unemployment_rate_egy,8.029,percent of labor force,ILOSTAT (rplumber.ilo.org),1998,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1999-01-01,,1378,,unemployment_rate_egy,7.953,percent of labor force,ILOSTAT (rplumber.ilo.org),1999,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2000-01-01,,1379,,unemployment_rate_egy,8.984,percent of labor force,ILOSTAT (rplumber.ilo.org),2000,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2001-01-01,,1380,,unemployment_rate_egy,9.2,percent of labor force,ILOSTAT (rplumber.ilo.org),2001,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2002-01-01,,1381,,unemployment_rate_egy,10.015,percent of labor force,ILOSTAT (rplumber.ilo.org),2002,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2003-01-01,,1382,,unemployment_rate_egy,10.416,percent of labor force,ILOSTAT (rplumber.ilo.org),2003,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2004-01-01,,1383,,unemployment_rate_egy,10.745,percent of labor force,ILOSTAT (rplumber.ilo.org),2004,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2005-01-01,,1384,,unemployment_rate_egy,11.243,percent of labor force,ILOSTAT (rplumber.ilo.org),2005,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2006-01-01,,1385,,unemployment_rate_egy,10.491,percent of labor force,ILOSTAT (rplumber.ilo.org),2006,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2007-01-01,,1386,,unemployment_rate_egy,8.805,percent of labor force,ILOSTAT (rplumber.ilo.org),2007,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2008-01-01,,1387,,unemployment_rate_egy,8.517,percent of labor force,ILOSTAT (rplumber.ilo.org),2008,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2009-01-01,,1388,,unemployment_rate_egy,9.087,percent of labor force,ILOSTAT (rplumber.ilo.org),2009,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2010-01-01,,1389,,unemployment_rate_egy,8.757,percent of labor force,ILOSTAT (rplumber.ilo.org),2010,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2011-01-01,,1390,,unemployment_rate_egy,11.849,percent of labor force,ILOSTAT (rplumber.ilo.org),2011,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2012-01-01,,1391,,unemployment_rate_egy,12.597,percent of labor force,ILOSTAT (rplumber.ilo.org),2012,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2013-01-01,,1392,,unemployment_rate_egy,13.154,percent of labor force,ILOSTAT (rplumber.ilo.org),2013,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2014-01-01,,1393,,unemployment_rate_egy,13.105,percent of labor force,ILOSTAT (rplumber.ilo.org),2014,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2015-01-01,,1394,,unemployment_rate_egy,13.052,percent of labor force,ILOSTAT (rplumber.ilo.org),2015,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2016-01-01,,1395,,unemployment_rate_egy,12.45,percent of labor force,ILOSTAT (rplumber.ilo.org),2016,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2017-01-01,,1396,,unemployment_rate_egy,11.767,percent of labor force,ILOSTAT (rplumber.ilo.org),2017,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2018-01-01,,1397,,unemployment_rate_egy,9.855,percent of labor force,ILOSTAT (rplumber.ilo.org),2018,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2019-01-01,,1398,,unemployment_rate_egy,7.851,percent of labor force,ILOSTAT (rplumber.ilo.org),2019,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2020-01-01,,1399,,unemployment_rate_egy,7.974,percent of labor force,ILOSTAT (rplumber.ilo.org),2020,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2021-01-01,,1400,,unemployment_rate_egy,7.441,percent of labor force,ILOSTAT (rplumber.ilo.org),2021,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2022-01-01,,1401,,unemployment_rate_egy,7.344,percent of labor force,ILOSTAT (rplumber.ilo.org),2022,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2023-01-01,,1402,,unemployment_rate_egy,6.753,percent of labor force,ILOSTAT (rplumber.ilo.org),2023,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
2024-01-01,,1403,,unemployment_rate_egy,5.945,percent of labor force,ILOSTAT (rplumber.ilo.org),2024,UNE_DEAP_SEX_AGE_RT_A,EGY,Unemployment rate (LFS),BA:582
1991-01-01,,1370,,unemployment_rate_irn,11.1,percent of labor force,ILOSTAT (rplumber.ilo.org),1991,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),AA:1267
1996-01-01,,1375,,unemployment_rate_irn,9.1,percent of labor force,ILOSTAT (rplumber.ilo.org),1996,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),AA:1267
2002-01-01,,1381,,unemployment_rate_irn,12.8,percent of labor force,ILOSTAT (rplumber.ilo.org),2002,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2004-01-01,,1383,,unemployment_rate_irn,10.3,percent of labor force,ILOSTAT (rplumber.ilo.org),2004,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2005-01-01,,1384,,unemployment_rate_irn,11.813,percent of labor force,ILOSTAT (rplumber.ilo.org),2005,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2006-01-01,,1385,,unemployment_rate_irn,11.519,percent of labor force,ILOSTAT (rplumber.ilo.org),2006,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2007-01-01,,1386,,unemployment_rate_irn,10.772,percent of labor force,ILOSTAT (rplumber.ilo.org),2007,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2008-01-01,,1387,,unemployment_rate_irn,10.63,percent of labor force,ILOSTAT (rplumber.ilo.org),2008,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2009-01-01,,1388,,unemployment_rate_irn,12.113,percent of labor force,ILOSTAT (rplumber.ilo.org),2009,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2010-01-01,,1389,,unemployment_rate_irn,13.679,percent of labor force,ILOSTAT (rplumber.ilo.org),2010,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2011-01-01,,1390,,unemployment_rate_irn,12.491,percent of labor force,ILOSTAT (rplumber.ilo.org),2011,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2012-01-01,,1391,,unemployment_rate_irn,12.275,percent of labor force,ILOSTAT (rplumber.ilo.org),2012,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2013-01-01,,1392,,unemployment_rate_irn,10.595,percent of labor force,ILOSTAT (rplumber.ilo.org),2013,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2014-01-01,,1393,,unemployment_rate_irn,10.68,percent of labor force,ILOSTAT (rplumber.ilo.org),2014,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2015-01-01,,1394,,unemployment_rate_irn,11.166,percent of labor force,ILOSTAT (rplumber.ilo.org),2015,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2016-01-01,,1395,,unemployment_rate_irn,12.618,percent of labor force,ILOSTAT (rplumber.ilo.org),2016,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2017-01-01,,1396,,unemployment_rate_irn,12.232,percent of labor force,ILOSTAT (rplumber.ilo.org),2017,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2018-01-01,,1397,,unemployment_rate_irn,12.195,percent of labor force,ILOSTAT (rplumber.ilo.org),2018,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2019-01-01,,1398,,unemployment_rate_irn,10.74,percent of labor force,ILOSTAT (rplumber.ilo.org),2019,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2020-01-01,,1399,,unemployment_rate_irn,9.687,percent of labor force,ILOSTAT (rplumber.ilo.org),2020,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2021-01-01,,1400,,unemployment_rate_irn,9.282,percent of labor force,ILOSTAT (rplumber.ilo.org),2021,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2022-01-01,,1401,,unemployment_rate_irn,9.085,percent of labor force,ILOSTAT (rplumber.ilo.org),2022,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2023-01-01,,1402,,unemployment_rate_irn,8.129,percent of labor force,ILOSTAT (rplumber.ilo.org),2023,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
2024-01-01,,1403,,unemployment_rate_irn,7.631,percent of labor force,ILOSTAT (rplumber.ilo.org),2024,UNE_DEAP_SEX_AGE_RT_A,IRN,Unemployment rate (LFS),BA:675
1990-01-01,,1369,,unemployment_rate_tur,8.015,percent of labor force,ILOSTAT (rplumber.ilo.org),1990,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1991-01-01,,1370,,unemployment_rate_tur,8.113,percent of labor force,ILOSTAT (rplumber.ilo.org),1991,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
1992-01-01,,1371,,unemployment_rate_tur,8.184,percent of labor force,ILOSTAT (rplumber.ilo.org),1992,UNE_DEAP_SEX_AGE_RT_A,TUR,Unemployment rate (LFS),BA:622
