date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,month_end
2002-05-22,1381-03-01,1381,3,gold_ounce_usd,322.12260869565216,USD per troy ounce,tgju.org API (Jalali-month mean),324.65
2002-06-22,1381-04-01,1381,4,gold_ounce_usd,316.90190476190475,USD per troy ounce,tgju.org API (Jalali-month mean),323.1
2002-07-23,1381-05-01,1381,5,gold_ounce_usd,309.3826086956522,USD per troy ounce,tgju.org API (Jalali-month mean),307.05
2002-08-23,1381-06-01,1381,6,gold_ounce_usd,316.252380952381,USD per troy ounce,tgju.org API (Jalali-month mean),322.15
2002-09-23,1381-07-01,1381,7,gold_ounce_usd,318.6545454545454,USD per troy ounce,tgju.org API (Jalali-month mean),313.0
2002-10-23,1381-08-01,1381,8,gold_ounce_usd,318.1340909090909,USD per troy ounce,tgju.org API (Jalali-month mean),317.65
2002-11-22,1381-09-01,1381,9,gold_ounce_usd,326.9371428571429,USD per troy ounce,tgju.org API (Jalali-month mean),340.7
2002-12-22,1381-10-01,1381,10,gold_ounce_usd,350.6345,USD per troy ounce,tgju.org API (Jalali-month mean),356.25
2003-01-21,1381-11-01,1381,11,gold_ounce_usd,363.1895454545455,USD per troy ounce,tgju.org API (Jalali-month mean),349.95
2003-02-20,1381-12-01,1381,12,gold_ounce_usd,347.3176190476191,USD per troy ounce,tgju.org API (Jalali-month mean),332.38
2003-03-21,1382-01-01,1382,1,gold_ounce_usd,328.0357142857143,USD per troy ounce,tgju.org API (Jalali-month mean),327.25
2003-04-21,1382-02-01,1382,2,gold_ounce_usd,345.60521739130434,USD per troy ounce,tgju.org API (Jalali-month mean),371.62
2003-05-22,1382-03-01,1382,3,gold_ounce_usd,362.4936363636364,USD per troy ounce,tgju.org API (Jalali-month mean),357.38
2003-06-22,1382-04-01,1382,4,gold_ounce_usd,347.4127272727273,USD per troy ounce,tgju.org API (Jalali-month mean),350.75
2003-07-23,1382-05-01,1382,5,gold_ounce_usd,358.9765217391304,USD per troy ounce,tgju.org API (Jalali-month mean),363.15
2003-08-23,1382-06-01,1382,6,gold_ounce_usd,375.1980952380952,USD per troy ounce,tgju.org API (Jalali-month mean),387.1
2003-09-23,1382-07-01,1382,7,gold_ounce_usd,378.1886363636364,USD per troy ounce,tgju.org API (Jalali-month mean),385.85
2003-10-23,1382-08-01,1382,8,gold_ounce_usd,387.9390909090909,USD per troy ounce,tgju.org API (Jalali-month mean),396.2
2003-11-22,1382-09-01,1382,9,gold_ounce_usd,403.8865,USD per troy ounce,tgju.org API (Jalali-month mean),409.35
2003-12-22,1382-10-01,1382,10,gold_ounce_usd,416.1561904761905,USD per troy ounce,tgju.org API (Jalali-month mean),412.88
2004-01-21,1382-11-01,1382,11,gold_ounce_usd,406.8495454545455,USD per troy ounce,tgju.org API (Jalali-month mean),409.88
2004-02-20,1382-12-01,1382,12,gold_ounce_usd,400.2095238095238,USD per troy ounce,tgju.org API (Jalali-month mean),412.12
2004-03-20,1383-01-01,1383,1,gold_ounce_usd,415.7619047619048,USD per troy ounce,tgju.org API (Jalali-month mean),400.3
2004-04-20,1383-02-01,1383,2,gold_ounce_usd,385.9495652173913,USD per troy ounce,tgju.org API (Jalali-month mean),380.0
2004-05-21,1383-03-01,1383,3,gold_ounce_usd,389.4695238095238,USD per troy ounce,tgju.org API (Jalali-month mean),395.27
2004-06-21,1383-04-01,1383,4,gold_ounce_usd,400.2913043478261,USD per troy ounce,tgju.org API (Jalali-month mean),398.0
2004-07-22,1383-05-01,1383,5,gold_ounce_usd,396.5277272727273,USD per troy ounce,tgju.org API (Jalali-month mean),413.32
2004-08-22,1383-06-01,1383,6,gold_ounce_usd,404.545,USD per troy ounce,tgju.org API (Jalali-month mean),409.12
2004-09-22,1383-07-01,1383,7,gold_ounce_usd,416.4881818181818,USD per troy ounce,tgju.org API (Jalali-month mean),423.82
2004-10-22,1383-08-01,1383,8,gold_ounce_usd,432.45714285714286,USD per troy ounce,tgju.org API (Jalali-month mean),447.02
2004-11-21,1383-09-01,1383,9,gold_ounce_usd,445.9228571428571,USD per troy ounce,tgju.org API (Jalali-month mean),443.02
2004-12-21,1383-10-01,1383,10,gold_ounce_usd,430.6472727272727,USD per troy ounce,tgju.org API (Jalali-month mean),422.85
2005-01-20,1383-11-01,1383,11,gold_ounce_usd,422.1036363636364,USD per troy ounce,tgju.org API (Jalali-month mean),427.43
2005-02-19,1383-12-01,1383,12,gold_ounce_usd,436.916,USD per troy ounce,tgju.org API (Jalali-month mean),439.35
2005-03-21,1384-01-01,1384,1,gold_ounce_usd,427.19000000000005,USD per troy ounce,tgju.org API (Jalali-month mean),434.77
2005-04-21,1384-02-01,1384,2,gold_ounce_usd,427.31590909090914,USD per troy ounce,tgju.org API (Jalali-month mean),417.77
2005-05-22,1384-03-01,1384,3,gold_ounce_usd,424.9668181818182,USD per troy ounce,tgju.org API (Jalali-month mean),438.88
2005-06-22,1384-04-01,1384,4,gold_ounce_usd,428.3039130434783,USD per troy ounce,tgju.org API (Jalali-month mean),424.9
2005-07-23,1384-05-01,1384,5,gold_ounce_usd,435.81666666666666,USD per troy ounce,tgju.org API (Jalali-month mean),438.15
2005-08-23,1384-06-01,1384,6,gold_ounce_usd,447.9239130434783,USD per troy ounce,tgju.org API (Jalali-month mean),465.75
2005-09-23,1384-07-01,1384,7,gold_ounce_usd,469.0004761904762,USD per troy ounce,tgju.org API (Jalali-month mean),466.88
2005-10-23,1384-08-01,1384,8,gold_ounce_usd,469.58238095238096,USD per troy ounce,tgju.org API (Jalali-month mean),491.15
2005-11-22,1384-09-01,1384,9,gold_ounce_usd,504.96454545454543,USD per troy ounce,tgju.org API (Jalali-month mean),495.0
2005-12-22,1384-10-01,1384,10,gold_ounce_usd,534.302380952381,USD per troy ounce,tgju.org API (Jalali-month mean),553.8
2006-01-21,1384-11-01,1384,11,gold_ounce_usd,557.8935,USD per troy ounce,tgju.org API (Jalali-month mean),552.15
2006-02-20,1384-12-01,1384,12,gold_ounce_usd,554.3561904761905,USD per troy ounce,tgju.org API (Jalali-month mean),554.45
2006-03-21,1385-01-01,1385,1,gold_ounce_usd,587.6926086956522,USD per troy ounce,tgju.org API (Jalali-month mean),615.3
2006-04-21,1385-02-01,1385,2,gold_ounce_usd,670.8619047619047,USD per troy ounce,tgju.org API (Jalali-month mean),657.6
2006-05-22,1385-03-01,1385,3,gold_ounce_usd,617.9586956521739,USD per troy ounce,tgju.org API (Jalali-month mean),586.85
2006-06-22,1385-04-01,1385,4,gold_ounce_usd,621.375,USD per troy ounce,tgju.org API (Jalali-month mean),620.75
2006-07-23,1385-05-01,1385,5,gold_ounce_usd,632.8504545454545,USD per troy ounce,tgju.org API (Jalali-month mean),624.05
2006-08-23,1385-06-01,1385,6,gold_ounce_usd,605.75,USD per troy ounce,tgju.org API (Jalali-month mean),588.3
2006-09-23,1385-07-01,1385,7,gold_ounce_usd,586.17,USD per troy ounce,tgju.org API (Jalali-month mean),591.9
2006-10-23,1385-08-01,1385,8,gold_ounce_usd,614.6190909090909,USD per troy ounce,tgju.org API (Jalali-month mean),627.0
2006-11-22,1385-09-01,1385,9,gold_ounce_usd,631.7977272727272,USD per troy ounce,tgju.org API (Jalali-month mean),618.5
2006-12-22,1385-10-01,1385,10,gold_ounce_usd,624.2375,USD per troy ounce,tgju.org API (Jalali-month mean),635.5
2007-01-21,1385-11-01,1385,11,gold_ounce_usd,655.104761904762,USD per troy ounce,tgju.org API (Jalali-month mean),671.55
2007-02-20,1385-12-01,1385,12,gold_ounce_usd,658.3152380952381,USD per troy ounce,tgju.org API (Jalali-month mean),658.3
2007-03-21,1386-01-01,1386,1,gold_ounce_usd,673.2065217391304,USD per troy ounce,tgju.org API (Jalali-month mean),691.35
2007-04-21,1386-02-01,1386,2,gold_ounce_usd,675.6404761904762,USD per troy ounce,tgju.org API (Jalali-month mean),663.35
2007-05-22,1386-03-01,1386,3,gold_ounce_usd,658.0195652173913,USD per troy ounce,tgju.org API (Jalali-month mean),651.95
2007-06-22,1386-04-01,1386,4,gold_ounce_usd,659.1785714285714,USD per troy ounce,tgju.org API (Jalali-month mean),683.7
2007-07-23,1386-05-01,1386,5,gold_ounce_usd,667.0652173913044,USD per troy ounce,tgju.org API (Jalali-month mean),661.1
2007-08-23,1386-06-01,1386,6,gold_ounce_usd,693.9840909090909,USD per troy ounce,tgju.org API (Jalali-month mean),731.2
2007-09-23,1386-07-01,1386,7,gold_ounce_usd,744.0761904761905,USD per troy ounce,tgju.org API (Jalali-month mean),754.4
2007-10-23,1386-08-01,1386,8,gold_ounce_usd,797.6509090909091,USD per troy ounce,tgju.org API (Jalali-month mean),802.2
2007-11-22,1386-09-01,1386,9,gold_ounce_usd,802.2,USD per troy ounce,tgju.org API (Jalali-month mean),810.8
2007-12-22,1386-10-01,1386,10,gold_ounce_usd,859.9625,USD per troy ounce,tgju.org API (Jalali-month mean),884.55
2008-01-21,1386-11-01,1386,11,gold_ounce_usd,908.4113636363636,USD per troy ounce,tgju.org API (Jalali-month mean),927.6
2008-02-20,1386-12-01,1386,12,gold_ounce_usd,969.4442857142856,USD per troy ounce,tgju.org API (Jalali-month mean),943.9
2008-03-20,1387-01-01,1387,1,gold_ounce_usd,923.3227272727272,USD per troy ounce,tgju.org API (Jalali-month mean),916.4
2008-04-20,1387-02-01,1387,2,gold_ounce_usd,884.6590909090909,USD per troy ounce,tgju.org API (Jalali-month mean),919.35
2008-05-21,1387-03-01,1387,3,gold_ounce_usd,893.5521739130435,USD per troy ounce,tgju.org API (Jalali-month mean),901.85
2008-06-21,1387-04-01,1387,4,gold_ounce_usd,936.1357142857142,USD per troy ounce,tgju.org API (Jalali-month mean),966.3
2008-07-22,1387-05-01,1387,5,gold_ounce_usd,869.5478260869564,USD per troy ounce,tgju.org API (Jalali-month mean),836.45
2008-08-22,1387-06-01,1387,6,gold_ounce_usd,808.8238095238095,USD per troy ounce,tgju.org API (Jalali-month mean),873.15
2008-09-22,1387-07-01,1387,7,gold_ounce_usd,856.9659090909091,USD per troy ounce,tgju.org API (Jalali-month mean),771.6
2008-10-22,1387-08-01,1387,8,gold_ounce_usd,736.8068181818181,USD per troy ounce,tgju.org API (Jalali-month mean),746.6
2008-11-21,1387-09-01,1387,9,gold_ounce_usd,809.5999999999999,USD per troy ounce,tgju.org API (Jalali-month mean),838.35
2008-12-21,1387-10-01,1387,10,gold_ounce_usd,850.8333333333334,USD per troy ounce,tgju.org API (Jalali-month mean),836.9
2009-01-20,1387-11-01,1387,11,gold_ounce_usd,912.3454545454543,USD per troy ounce,tgju.org API (Jalali-month mean),985.0
2009-02-19,1387-12-01,1387,12,gold_ounce_usd,939.1613636363636,USD per troy ounce,tgju.org API (Jalali-month mean),952.85
2009-03-21,1388-01-01,1388,1,gold_ounce_usd,900.6333333333333,USD per troy ounce,tgju.org API (Jalali-month mean),885.15
2009-04-21,1388-02-01,1388,2,gold_ounce_usd,911.1173913043478,USD per troy ounce,tgju.org API (Jalali-month mean),954.4
2009-05-22,1388-03-01,1388,3,gold_ounce_usd,954.2166666666666,USD per troy ounce,tgju.org API (Jalali-month mean),934.3
2009-06-22,1388-04-01,1388,4,gold_ounce_usd,931.4130434782608,USD per troy ounce,tgju.org API (Jalali-month mean),951.4
2009-07-23,1388-05-01,1388,5,gold_ounce_usd,948.525,USD per troy ounce,tgju.org API (Jalali-month mean),954.15
2009-08-23,1388-06-01,1388,6,gold_ounce_usd,984.5409090909092,USD per troy ounce,tgju.org API (Jalali-month mean),1014.8
2009-09-23,1388-07-01,1388,7,gold_ounce_usd,1032.831818181818,USD per troy ounce,tgju.org API (Jalali-month mean),1060.4
2009-10-23,1388-08-01,1388,8,gold_ounce_usd,1092.5785714285714,USD per troy ounce,tgju.org API (Jalali-month mean),1149.95
2009-11-22,1388-09-01,1388,9,gold_ounce_usd,1153.040476190476,USD per troy ounce,tgju.org API (Jalali-month mean),1092.1
2009-12-22,1388-10-01,1388,10,gold_ounce_usd,1117.9454545454546,USD per troy ounce,tgju.org API (Jalali-month mean),1111.7
2010-01-21,1388-11-01,1388,11,gold_ounce_usd,1094.6272727272726,USD per troy ounce,tgju.org API (Jalali-month mean),1118.85
2010-02-20,1388-12-01,1388,12,gold_ounce_usd,1117.3125,USD per troy ounce,tgju.org API (Jalali-month mean),1107.55
2010-03-21,1389-01-01,1389,1,gold_ounce_usd,1128.159090909091,USD per troy ounce,tgju.org API (Jalali-month mean),1140.5
2010-04-21,1389-02-01,1389,2,gold_ounce_usd,1189.834352173913,USD per troy ounce,tgju.org API (Jalali-month mean),1177.15
2010-05-22,1389-03-01,1389,3,gold_ounce_usd,1223.8404809523809,USD per troy ounce,tgju.org API (Jalali-month mean),1232.15
2010-06-22,1389-04-01,1389,4,gold_ounce_usd,1213.108695652174,USD per troy ounce,tgju.org API (Jalali-month mean),1194.95
2010-07-23,1389-05-01,1389,5,gold_ounce_usd,1199.0561952380951,USD per troy ounce,tgju.org API (Jalali-month mean),1228.05
2010-08-23,1389-06-01,1389,6,gold_ounce_usd,1253.795652173913,USD per troy ounce,tgju.org API (Jalali-month mean),1291.35
2010-09-23,1389-07-01,1389,7,gold_ounce_usd,1334.0954545454545,USD per troy ounce,tgju.org API (Jalali-month mean),1328.2
2010-10-23,1389-08-01,1389,8,gold_ounce_usd,1364.0745000000002,USD per troy ounce,tgju.org API (Jalali-month mean),1353.5
2010-11-22,1389-09-01,1389,9,gold_ounce_usd,1384.7295454545454,USD per troy ounce,tgju.org API (Jalali-month mean),1385.74
2010-12-22,1389-10-01,1389,10,gold_ounce_usd,1382.6190909090908,USD per troy ounce,tgju.org API (Jalali-month mean),1345.85
2011-01-21,1389-11-01,1389,11,gold_ounce_usd,1351.984761904762,USD per troy ounce,tgju.org API (Jalali-month mean),1387.3
2011-02-20,1389-12-01,1389,12,gold_ounce_usd,1416.148,USD per troy ounce,tgju.org API (Jalali-month mean),1419.55
2011-03-21,1390-01-01,1390,1,gold_ounce_usd,1451.5873869565216,USD per troy ounce,tgju.org API (Jalali-month mean),1502.35
2011-04-21,1390-02-01,1390,2,gold_ounce_usd,1510.3877272727273,USD per troy ounce,tgju.org API (Jalali-month mean),1513.55
2011-05-22,1390-03-01,1390,3,gold_ounce_usd,1533.783181818182,USD per troy ounce,tgju.org API (Jalali-month mean),1546.2
2011-06-22,1390-04-01,1390,4,gold_ounce_usd,1545.908695652174,USD per troy ounce,tgju.org API (Jalali-month mean),1599.25
2011-07-23,1390-05-01,1390,5,gold_ounce_usd,1715.780476190476,USD per troy ounce,tgju.org API (Jalali-month mean),1898.1
2011-08-23,1390-06-01,1390,6,gold_ounce_usd,1818.4500043478265,USD per troy ounce,tgju.org API (Jalali-month mean),1735.83
2011-09-23,1390-07-01,1390,7,gold_ounce_usd,1647.0157095238094,USD per troy ounce,tgju.org API (Jalali-month mean),1641.02
2011-10-23,1390-08-01,1390,8,gold_ounce_usd,1743.3366714285712,USD per troy ounce,tgju.org API (Jalali-month mean),1680.85
2011-11-22,1390-09-01,1390,9,gold_ounce_usd,1677.7963636363636,USD per troy ounce,tgju.org API (Jalali-month mean),1615.15
2011-12-22,1390-10-01,1390,10,gold_ounce_usd,1615.9945454545452,USD per troy ounce,tgju.org API (Jalali-month mean),1666.9
2012-01-21,1390-11-01,1390,11,gold_ounce_usd,1724.271005,USD per troy ounce,tgju.org API (Jalali-month mean),1722.45
2012-02-20,1390-12-01,1390,12,gold_ounce_usd,1713.4733333333334,USD per troy ounce,tgju.org API (Jalali-month mean),1664.55
2012-03-20,1391-01-01,1391,1,gold_ounce_usd,1655.0534782608695,USD per troy ounce,tgju.org API (Jalali-month mean),1643.6
2012-04-20,1391-02-01,1391,2,gold_ounce_usd,1617.1542857142856,USD per troy ounce,tgju.org API (Jalali-month mean),1593.09
2012-05-21,1391-03-01,1391,3,gold_ounce_usd,1595.7034695652171,USD per troy ounce,tgju.org API (Jalali-month mean),1605.9
2012-06-21,1391-04-01,1391,4,gold_ounce_usd,1583.5845454545454,USD per troy ounce,tgju.org API (Jalali-month mean),1583.63
2012-07-22,1391-05-01,1391,5,gold_ounce_usd,1609.31455,USD per troy ounce,tgju.org API (Jalali-month mean),1638.5
2012-08-22,1391-06-01,1391,6,gold_ounce_usd,1713.9547826086955,USD per troy ounce,tgju.org API (Jalali-month mean),1773.05
2012-09-22,1391-07-01,1391,7,gold_ounce_usd,1762.5325,USD per troy ounce,tgju.org API (Jalali-month mean),1720.9
2012-10-22,1391-08-01,1391,8,gold_ounce_usd,1715.7286318181818,USD per troy ounce,tgju.org API (Jalali-month mean),1728.65
2012-11-21,1391-09-01,1391,9,gold_ounce_usd,1708.1781772727272,USD per troy ounce,tgju.org API (Jalali-month mean),1647.75
2012-12-21,1391-10-01,1391,10,gold_ounce_usd,1667.1190476190477,USD per troy ounce,tgju.org API (Jalali-month mean),1683.95
2013-01-20,1391-11-01,1391,11,gold_ounce_usd,1661.061419047619,USD per troy ounce,tgju.org API (Jalali-month mean),1610.05
2013-02-19,1391-12-01,1391,12,gold_ounce_usd,1588.3972636363635,USD per troy ounce,tgju.org API (Jalali-month mean),1606.5
2013-03-21,1392-01-01,1392,1,gold_ounce_usd,1530.9719,USD per troy ounce,tgju.org API (Jalali-month mean),1404.35
2013-04-21,1392-02-01,1392,2,gold_ounce_usd,1437.1636363636362,USD per troy ounce,tgju.org API (Jalali-month mean),1376.3
2013-05-22,1392-03-01,1392,3,gold_ounce_usd,1380.0108695652175,USD per troy ounce,tgju.org API (Jalali-month mean),1297.25
2013-06-22,1392-04-01,1392,4,gold_ounce_usd,1263.4642857142858,USD per troy ounce,tgju.org API (Jalali-month mean),1335.9
2013-07-23,1392-05-01,1392,5,gold_ounce_usd,1332.6391304347826,USD per troy ounce,tgju.org API (Jalali-month mean),1375.85
2013-08-23,1392-06-01,1392,6,gold_ounce_usd,1373.5814285714284,USD per troy ounce,tgju.org API (Jalali-month mean),1325.38
2013-09-23,1392-07-01,1392,7,gold_ounce_usd,1310.5536363636363,USD per troy ounce,tgju.org API (Jalali-month mean),1340.65
2013-10-23,1392-08-01,1392,8,gold_ounce_usd,1304.2827272727272,USD per troy ounce,tgju.org API (Jalali-month mean),1242.75
2013-11-22,1392-09-01,1392,9,gold_ounce_usd,1233.9747476190478,USD per troy ounce,tgju.org API (Jalali-month mean),1203.25
2013-12-22,1392-10-01,1392,10,gold_ounce_usd,1226.8295095238095,USD per troy ounce,tgju.org API (Jalali-month mean),1254.35
2014-01-21,1392-11-01,1392,11,gold_ounce_usd,1273.5718227272728,USD per troy ounce,tgju.org API (Jalali-month mean),1311.8
2014-02-20,1392-12-01,1392,12,gold_ounce_usd,1343.789519047619,USD per troy ounce,tgju.org API (Jalali-month mean),1328.5
2014-03-21,1393-01-01,1393,1,gold_ounce_usd,1302.990476190476,USD per troy ounce,tgju.org API (Jalali-month mean),1293.78
2014-04-21,1393-02-01,1393,2,gold_ounce_usd,1294.459995652174,USD per troy ounce,tgju.org API (Jalali-month mean),1291.85
2014-05-22,1393-03-01,1393,3,gold_ounce_usd,1269.4927227272726,USD per troy ounce,tgju.org API (Jalali-month mean),1314.8199
2014-06-22,1393-04-01,1393,4,gold_ounce_usd,1318.144090909091,USD per troy ounce,tgju.org API (Jalali-month mean),1307.35
2014-07-23,1393-05-01,1393,5,gold_ounce_usd,1298.9908695652175,USD per troy ounce,tgju.org API (Jalali-month mean),1281.23
2014-08-23,1393-06-01,1393,6,gold_ounce_usd,1254.6985619047618,USD per troy ounce,tgju.org API (Jalali-month mean),1215.05
2014-09-23,1393-07-01,1393,7,gold_ounce_usd,1224.379081818182,USD per troy ounce,tgju.org API (Jalali-month mean),1241.03
2014-10-23,1393-08-01,1393,8,gold_ounce_usd,1185.6595454545457,USD per troy ounce,tgju.org API (Jalali-month mean),1201.4
2014-11-22,1393-09-01,1393,9,gold_ounce_usd,1202.828495,USD per troy ounce,tgju.org API (Jalali-month mean),1195.95
2014-12-22,1393-10-01,1393,10,gold_ounce_usd,1215.839528571429,USD per troy ounce,tgju.org API (Jalali-month mean),1293.9399
2015-01-21,1393-11-01,1393,11,gold_ounce_usd,1254.53045,USD per troy ounce,tgju.org API (Jalali-month mean),1207.45
2015-02-20,1393-12-01,1393,12,gold_ounce_usd,1182.3852476190475,USD per troy ounce,tgju.org API (Jalali-month mean),1182.6801
2015-03-21,1394-01-01,1394,1,gold_ounce_usd,1199.585238095238,USD per troy ounce,tgju.org API (Jalali-month mean),1196.5
2015-04-21,1394-02-01,1394,2,gold_ounce_usd,1199.097395652174,USD per troy ounce,tgju.org API (Jalali-month mean),1206.45
2015-05-22,1394-03-01,1394,3,gold_ounce_usd,1187.6242857142856,USD per troy ounce,tgju.org API (Jalali-month mean),1200.51
2015-06-22,1394-04-01,1394,4,gold_ounce_usd,1155.8769434782607,USD per troy ounce,tgju.org API (Jalali-month mean),1093.45
2015-07-23,1394-05-01,1394,5,gold_ounce_usd,1107.0877227272726,USD per troy ounce,tgju.org API (Jalali-month mean),1161.05
2015-08-23,1394-06-01,1394,6,gold_ounce_usd,1125.7863636363636,USD per troy ounce,tgju.org API (Jalali-month mean),1124.8
2015-09-23,1394-07-01,1394,7,gold_ounce_usd,1151.80045,USD per troy ounce,tgju.org API (Jalali-month mean),1166.05
2015-10-23,1394-08-01,1394,8,gold_ounce_usd,1110.089519047619,USD per troy ounce,tgju.org API (Jalali-month mean),1078.1
2015-11-22,1394-09-01,1394,9,gold_ounce_usd,1068.6718809523811,USD per troy ounce,tgju.org API (Jalali-month mean),1078.4399
2015-12-22,1394-10-01,1394,10,gold_ounce_usd,1081.6018181818183,USD per troy ounce,tgju.org API (Jalali-month mean),1101.02
2016-01-21,1394-11-01,1394,11,gold_ounce_usd,1166.3645363636365,USD per troy ounce,tgju.org API (Jalali-month mean),1228.1899
2016-02-20,1394-12-01,1394,12,gold_ounce_usd,1245.093475,USD per troy ounce,tgju.org API (Jalali-month mean),1255.3
2016-03-20,1395-01-01,1395,1,gold_ounce_usd,1233.6309,USD per troy ounce,tgju.org API (Jalali-month mean),1250.5
2016-04-20,1395-02-01,1395,2,gold_ounce_usd,1265.2734695652173,USD per troy ounce,tgju.org API (Jalali-month mean),1252.3
2016-05-21,1395-03-01,1395,3,gold_ounce_usd,1249.8304809523809,USD per troy ounce,tgju.org API (Jalali-month mean),1290.15
2016-06-21,1395-04-01,1395,4,gold_ounce_usd,1327.6491347826088,USD per troy ounce,tgju.org API (Jalali-month mean),1331.09
2016-07-22,1395-05-01,1395,5,gold_ounce_usd,1342.032857142857,USD per troy ounce,tgju.org API (Jalali-month mean),1341.78
2016-08-22,1395-06-01,1395,6,gold_ounce_usd,1324.9817434782608,USD per troy ounce,tgju.org API (Jalali-month mean),1336.85
2016-09-22,1395-07-01,1395,7,gold_ounce_usd,1284.283181818182,USD per troy ounce,tgju.org API (Jalali-month mean),1266.75
2016-10-22,1395-08-01,1395,8,gold_ounce_usd,1262.025495,USD per troy ounce,tgju.org API (Jalali-month mean),1208.6899
2016-11-21,1395-09-01,1395,9,gold_ounce_usd,1169.36,USD per troy ounce,tgju.org API (Jalali-month mean),1132.2
2016-12-21,1395-10-01,1395,10,gold_ounce_usd,1169.5036272727273,USD per troy ounce,tgju.org API (Jalali-month mean),1205.14
2017-01-20,1395-11-01,1395,11,gold_ounce_usd,1219.3209523809523,USD per troy ounce,tgju.org API (Jalali-month mean),1235.29
2017-02-19,1395-12-01,1395,12,gold_ounce_usd,1228.820461904762,USD per troy ounce,tgju.org API (Jalali-month mean),1233.9
2017-03-21,1396-01-01,1396,1,gold_ounce_usd,1262.195643478261,USD per troy ounce,tgju.org API (Jalali-month mean),1281.85
2017-04-21,1396-02-01,1396,2,gold_ounce_usd,1246.8671428571429,USD per troy ounce,tgju.org API (Jalali-month mean),1255.55
2017-05-22,1396-03-01,1396,3,gold_ounce_usd,1264.2091304347828,USD per troy ounce,tgju.org API (Jalali-month mean),1246.55
2017-06-22,1396-04-01,1396,4,gold_ounce_usd,1234.5909,USD per troy ounce,tgju.org API (Jalali-month mean),1254.9
2017-07-23,1396-05-01,1396,5,gold_ounce_usd,1271.991359090909,USD per troy ounce,tgju.org API (Jalali-month mean),1284.72
2017-08-23,1396-06-01,1396,6,gold_ounce_usd,1316.8986782608697,USD per troy ounce,tgju.org API (Jalali-month mean),1297.38
2017-09-23,1396-07-01,1396,7,gold_ounce_usd,1285.38949,USD per troy ounce,tgju.org API (Jalali-month mean),1280.72
2017-10-23,1396-08-01,1396,8,gold_ounce_usd,1277.82045,USD per troy ounce,tgju.org API (Jalali-month mean),1280.48
2017-11-22,1396-09-01,1396,9,gold_ounce_usd,1268.4277136363637,USD per troy ounce,tgju.org API (Jalali-month mean),1266.76
2017-12-22,1396-10-01,1396,10,gold_ounce_usd,1313.1476095238097,USD per troy ounce,tgju.org API (Jalali-month mean),1331.8
2018-01-21,1396-11-01,1396,11,gold_ounce_usd,1338.4676047619048,USD per troy ounce,tgju.org API (Jalali-month mean),1346.6899
2018-02-20,1396-12-01,1396,12,gold_ounce_usd,1322.9176095238097,USD per troy ounce,tgju.org API (Jalali-month mean),1311.21
2018-03-21,1397-01-01,1397,1,gold_ounce_usd,1338.9790863636365,USD per troy ounce,tgju.org API (Jalali-month mean),1335.12
2018-04-21,1397-02-01,1397,2,gold_ounce_usd,1310.5828619047618,USD per troy ounce,tgju.org API (Jalali-month mean),1292.6801
2018-05-22,1397-03-01,1397,3,gold_ounce_usd,1292.5521695652174,USD per troy ounce,tgju.org API (Jalali-month mean),1267.2
2018-06-22,1397-04-01,1397,4,gold_ounce_usd,1247.9271476190474,USD per troy ounce,tgju.org API (Jalali-month mean),1231.76
2018-07-23,1397-05-01,1397,5,gold_ounce_usd,1207.3339130434783,USD per troy ounce,tgju.org API (Jalali-month mean),1195.51
2018-08-23,1397-06-01,1397,6,gold_ounce_usd,1200.1218181818183,USD per troy ounce,tgju.org API (Jalali-month mean),1199.55
2018-09-23,1397-07-01,1397,7,gold_ounce_usd,1205.9014476190478,USD per troy ounce,tgju.org API (Jalali-month mean),1222.17
2018-10-23,1397-08-01,1397,8,gold_ounce_usd,1222.8059045454545,USD per troy ounce,tgju.org API (Jalali-month mean),1226.02
2018-11-22,1397-09-01,1397,9,gold_ounce_usd,1237.1309,USD per troy ounce,tgju.org API (Jalali-month mean),1256.01
2018-12-22,1397-10-01,1397,10,gold_ounce_usd,1284.7726315789473,USD per troy ounce,tgju.org API (Jalali-month mean),1281.49
2019-01-21,1397-11-01,1397,11,gold_ounce_usd,1308.670440909091,USD per troy ounce,tgju.org API (Jalali-month mean),1341.16
2019-02-20,1397-12-01,1397,12,gold_ounce_usd,1306.8219142857142,USD per troy ounce,tgju.org API (Jalali-month mean),1312.48
2019-03-21,1398-01-01,1398,1,gold_ounce_usd,1295.9128523809525,USD per troy ounce,tgju.org API (Jalali-month mean),1275.39
2019-04-21,1398-02-01,1398,2,gold_ounce_usd,1281.9577272727272,USD per troy ounce,tgju.org API (Jalali-month mean),1274.97
2019-05-22,1398-03-01,1398,3,gold_ounce_usd,1323.6378347826087,USD per troy ounce,tgju.org API (Jalali-month mean),1399.05
2019-06-22,1398-04-01,1398,4,gold_ounce_usd,1413.527619047619,USD per troy ounce,tgju.org API (Jalali-month mean),1425.12
2019-07-23,1398-05-01,1398,5,gold_ounce_usd,1471.3717347826089,USD per troy ounce,tgju.org API (Jalali-month mean),1498.8
2019-08-23,1398-06-01,1398,6,gold_ounce_usd,1515.3395238095238,USD per troy ounce,tgju.org API (Jalali-month mean),1517.15
2019-09-23,1398-07-01,1398,7,gold_ounce_usd,1496.7722681818182,USD per troy ounce,tgju.org API (Jalali-month mean),1488.05
